booking_id,hotel_id,commission_rate_pct,revenue_share_partner,revenue_share_platform
3010,12,21.0,4433.62,1178.56
3011,12,21.0,5211.44,1385.32
3012,12,21.0,4603.43,1223.7
3013,12,21.0,4831.6,0.0
3014,12,21.0,3587.99,953.77
3015,12,21.0,4390.52,1167.1
3016,12,21.0,4011.97,1066.47
3017,12,24.0,4651.18,1468.8
3018,12,21.0,4727.63,1256.71
3019,12,21.0,4107.85,1091.96
3020,12,24.0,4375.12,1381.62
3021,12,24.0,4312.03,1361.69
3022,12,21.0,3881.37,1031.76
3023,12,24.0,3940.64,1244.41
3024,12,21.0,4888.45,0.0
3025,12,21.0,5033.99,0.0
3026,12,24.0,4250.25,1342.18
3027,12,24.0,5111.13,0.0
3028,12,21.0,4319.78,1148.29
3029,12,24.0,3801.41,1200.45
3030,12,21.0,3772.01,1002.68
3031,12,24.0,3732.26,1178.61
3032,12,21.0,5084.1,1351.47
3033,12,21.0,4650.82,0.0
3034,12,21.0,3773.11,1002.98
3035,12,21.0,3916.33,0.0
3036,12,21.0,3801.1,1010.42
3037,12,21.0,4791.29,1273.64
3038,12,21.0,4715.98,1253.62
3039,12,21.0,4531.02,1204.45
3040,12,21.0,3880.58,1031.55
3041,12,24.0,3116.55,984.17
3042,12,21.0,3345.1,889.21
3043,12,21.0,3172.68,843.37
3044,12,21.0,4263.17,1133.25
3045,12,21.0,5915.96,0.0
3046,12,21.0,4543.24,1207.7
3047,12,21.0,5416.72,0.0
3048,12,21.0,3518.92,935.41
3049,12,21.0,4401.95,1170.14
3050,12,24.0,4438.59,1401.66
3051,12,24.0,4003.1,1264.14
3052,12,21.0,4341.9,1154.18
3053,12,24.0,5048.38,1594.22
3054,12,21.0,5152.73,1369.71
3055,12,21.0,3152.61,838.03
3056,12,24.0,4305.1,1359.5
3057,12,21.0,3509.31,932.85
3058,12,21.0,4580.43,0.0
3059,12,21.0,4667.28,1240.67
3060,12,21.0,4388.84,1166.65
3061,12,21.0,5075.59,1349.21
3062,12,21.0,3873.43,1029.65
3063,12,24.0,4482.58,1415.55
3064,12,21.0,3285.47,873.35
3065,12,24.0,3120.61,985.45
3066,12,21.0,4867.25,1293.82
3067,12,21.0,4430.9,1177.83
3068,12,21.0,4315.68,1147.2
3069,12,21.0,4424.09,1176.02
3070,12,21.0,4851.87,0.0
3071,12,21.0,3353.64,891.48
3072,12,21.0,4823.03,0.0
3073,12,21.0,4550.76,1209.7
3074,12,21.0,4994.08,1327.54
3075,12,24.0,4675.01,1476.32
3076,12,21.0,3947.21,1049.26
3077,12,21.0,3407.66,905.83
3078,12,21.0,4542.16,1207.41
3079,12,21.0,4327.73,1150.41
3080,12,24.0,4924.83,1555.21
3081,12,24.0,3911.83,1235.31
3082,12,24.0,4673.73,1475.91
3083,12,21.0,4284.34,1138.88
3084,12,21.0,3322.93,883.31
3085,12,24.0,3146.83,993.74
3086,12,21.0,4275.88,1136.62
3087,12,21.0,4765.94,1266.89
3088,12,21.0,4860.06,1291.92
3089,12,21.0,4445.19,1181.63
3090,12,21.0,3926.57,1043.77
3091,12,21.0,4202.83,1117.21
3092,12,21.0,4589.32,0.0
3093,12,21.0,3862.59,1026.77
3094,12,21.0,4997.68,1328.5
3095,12,21.0,4513.29,1199.74
3096,12,21.0,4952.18,1316.4
3097,12,21.0,5516.83,0.0
3098,12,21.0,4198.84,1116.15
3099,12,21.0,3302.03,877.75
3100,12,21.0,4440.1,1180.28
3101,12,21.0,5754.46,1529.67
3102,12,24.0,4511.06,1424.55
3103,12,24.0,5104.72,1612.02
3104,12,21.0,4430.18,1177.64
3105,12,21.0,4371.92,0.0
3106,12,21.0,3604.64,958.19
3107,12,24.0,3069.44,969.3
3108,12,24.0,4952.07,0.0
3109,12,21.0,3724.16,989.97
3110,12,21.0,4628.94,1230.48
3111,12,24.0,4684.66,0.0
3112,12,21.0,3940.39,1047.44
3113,12,21.0,5087.84,0.0
3114,12,21.0,4258.79,1132.08
3115,12,21.0,4478.08,1190.38
3116,12,24.0,3781.95,1194.3
3117,12,24.0,4781.33,1509.89
3118,12,21.0,4688.92,1246.42
3119,12,21.0,4016.91,1067.79
3120,12,21.0,3427.68,911.15
3121,12,21.0,3655.91,971.82
3122,12,21.0,3584.7,952.9
3123,12,21.0,5344.49,0.0
3124,12,21.0,5081.93,1350.89
3125,12,21.0,4308.37,1145.26
3126,12,21.0,3353.45,891.42
3127,12,24.0,4251.74,0.0
3128,12,21.0,3333.13,886.02
3129,12,21.0,5135.15,1365.04
3130,12,21.0,3837.9,1020.2
3131,12,24.0,4324.16,1365.53
3132,12,21.0,4511.97,1199.38
3133,12,21.0,4234.23,1125.55
3134,12,21.0,3453.94,918.13
3135,12,21.0,4271.85,1135.56
3136,12,24.0,5017.48,1584.47
3137,12,21.0,4762.35,1265.94
3138,12,21.0,3811.69,1013.24
3139,12,24.0,4154.53,1311.96
3140,12,21.0,4662.71,1239.46
3141,12,21.0,4533.03,1204.98
3142,12,21.0,4319.38,1148.19
3143,12,24.0,6178.19,0.0
3144,12,21.0,4651.6,1236.5
3145,12,24.0,4598.14,1452.05
3146,12,21.0,4777.34,1269.93
3147,12,21.0,3445.18,915.81
3148,12,21.0,4262.54,1133.08
3149,12,21.0,4066.71,1081.03
3150,12,21.0,4406.79,1171.42
3151,12,21.0,4587.0,1219.33
3152,12,21.0,5099.07,0.0
3153,12,24.0,4377.24,1382.29
3154,12,21.0,4641.62,0.0
3155,12,21.0,4029.78,1071.21
3156,12,24.0,3477.52,1098.16
3157,12,21.0,4567.31,1214.09
3158,12,21.0,4649.02,1235.82
3159,12,21.0,4722.48,1255.34
3160,12,21.0,4310.97,1145.96
3161,12,21.0,3280.09,871.92
3162,12,24.0,5545.22,0.0
3163,12,21.0,3085.11,820.09
3164,12,24.0,3870.97,1222.41
3165,12,24.0,6349.37,0.0
3166,12,21.0,5993.72,0.0
3167,12,21.0,3556.04,945.28
3168,12,21.0,3348.39,890.08
3169,12,24.0,4320.47,1364.36
3170,12,21.0,3106.94,825.89
3171,12,21.0,4841.02,1286.85
3172,12,21.0,3644.87,968.89
3173,12,21.0,3773.89,1003.19
3174,12,24.0,3490.73,1102.33
3175,12,21.0,3609.31,959.44
3176,12,24.0,3921.6,1238.4
3177,12,21.0,4158.24,1105.36
3178,12,21.0,5309.41,1411.36
3179,12,21.0,5358.16,1424.32
3180,12,24.0,3330.27,1051.66
3181,12,21.0,3459.64,919.65
3182,12,21.0,3960.91,1052.9
3183,12,21.0,3248.35,863.48
3184,12,21.0,3715.31,987.61
3185,12,21.0,4766.06,1266.93
3186,12,21.0,6421.8,0.0
3187,12,21.0,4360.47,1159.11
3188,12,21.0,3844.89,1022.06
3189,12,21.0,4080.29,1084.63
3190,12,21.0,4651.44,0.0
3191,12,24.0,3863.92,1220.19
3192,12,21.0,5018.78,1334.1
3193,12,21.0,6176.31,0.0
3194,12,21.0,4030.15,1071.31
3195,12,21.0,5460.12,0.0
3196,12,21.0,4210.53,1119.25
3197,12,21.0,3647.44,969.57
3198,12,21.0,3356.69,892.28
3199,12,21.0,4624.15,1229.2
3200,12,24.0,6221.4,0.0
3201,12,21.0,5375.7,0.0
3202,12,21.0,4977.08,0.0
3203,12,21.0,3438.22,913.96
3204,12,24.0,3482.6,1099.77
3205,12,21.0,3760.19,999.54
3206,12,21.0,3858.1,1025.57
3207,12,21.0,4818.24,1280.8
3208,12,21.0,3769.44,1002.0
3209,12,21.0,3213.08,854.11
3210,12,21.0,3947.56,1049.35
3211,12,21.0,5104.07,0.0
3212,12,24.0,4213.7,1330.64
3213,12,21.0,5053.61,1343.37
3214,12,21.0,3652.26,970.86
3215,12,24.0,4343.12,1371.51
3216,12,21.0,4062.32,1079.86
3217,12,21.0,3678.76,977.9
3218,12,24.0,3766.77,1189.51
3219,12,24.0,4193.8,1324.36
3220,12,21.0,3510.86,933.27
3221,12,24.0,4939.83,1559.95
3222,12,21.0,3808.08,1012.28
3223,12,21.0,3794.37,1008.63
3224,12,21.0,4110.51,1092.67
3225,12,21.0,3677.12,977.46
3226,12,21.0,4327.75,1150.42
3227,12,24.0,3862.88,1219.86
3228,12,21.0,3752.56,997.52
3229,12,21.0,4110.15,1092.57
3230,12,21.0,5337.49,0.0
3231,12,21.0,4225.01,0.0
3232,12,24.0,3666.92,1157.98
3233,12,21.0,3502.43,931.02
3234,12,21.0,4188.56,1113.41
3235,12,21.0,5375.31,0.0
3236,12,21.0,5045.29,0.0
3237,12,21.0,3037.65,807.48
3238,12,21.0,3063.67,814.39
3239,12,21.0,3399.67,903.71
3240,12,21.0,3420.38,909.22
3241,12,21.0,5097.45,1355.02
3242,12,24.0,4466.31,1410.42
3243,12,21.0,5055.43,1343.85
3244,12,21.0,4028.87,1070.97
3245,12,24.0,3382.08,1068.03
3246,12,21.0,3192.6,848.66
3247,12,24.0,5216.41,0.0
3248,12,21.0,5651.91,1502.41
3249,12,21.0,5347.97,1421.61
3250,12,21.0,4962.66,1319.19
3251,12,21.0,4316.02,1147.3
3252,12,21.0,3599.73,956.89
3253,12,24.0,4317.29,1363.35
3254,12,24.0,2985.68,942.84
3255,12,21.0,6367.77,0.0
3256,12,21.0,3886.12,1033.02
3257,12,21.0,5191.51,1380.02
3258,12,21.0,3289.18,874.34
3259,12,24.0,4593.89,1450.7
3260,12,21.0,5317.11,0.0
3261,12,21.0,3669.2,975.36
3262,12,21.0,4327.31,1150.3
3263,12,21.0,6370.21,0.0
3264,12,21.0,5701.15,1515.49
3265,12,24.0,3593.3,1134.73
3266,12,21.0,3420.83,909.34
3267,12,24.0,4954.43,0.0
3268,12,21.0,4471.99,1188.76
3269,12,24.0,4746.68,1498.95
3270,12,21.0,4271.24,1135.39
3271,12,21.0,3746.24,995.84
3272,12,21.0,4707.98,1251.49
3273,12,21.0,3748.08,996.32
3274,12,24.0,3231.73,1020.54
3275,12,21.0,3732.81,992.27
3276,12,21.0,4842.63,0.0
3277,13,17.0,1863.72,381.73
3278,13,17.0,1989.64,407.52
3279,13,17.0,1875.62,0.0
3280,13,17.0,1406.97,288.18
3281,13,17.0,1575.79,322.75
3282,13,17.0,1422.79,291.42
3283,13,17.0,2220.92,454.89
3284,13,20.0,1641.14,410.28
3285,13,17.0,1599.75,327.66
3286,13,17.0,1398.63,286.47
3287,13,17.0,1290.13,264.24
3288,13,17.0,1333.69,273.16
3289,13,17.0,1609.58,0.0
3290,13,17.0,2419.36,0.0
3291,13,20.0,2069.75,0.0
3292,13,17.0,1476.01,302.32
3293,13,17.0,1476.89,302.49
3294,13,20.0,1613.11,403.28
3295,13,20.0,1092.82,273.21
3296,13,17.0,1501.81,307.6
3297,13,17.0,1499.3,307.08
3298,13,17.0,1988.53,407.29
3299,13,17.0,2159.04,0.0
3300,13,17.0,1694.43,347.05
3301,13,17.0,1630.12,333.88
3302,13,17.0,1160.59,237.71
3303,13,20.0,1354.03,338.51
3304,13,17.0,1791.69,366.97
3305,13,20.0,1913.98,478.49
3306,13,17.0,1718.24,351.93
3307,13,17.0,1480.23,303.18
3308,13,17.0,1424.46,291.76
3309,13,20.0,1556.58,389.14
3310,13,17.0,1151.87,235.92
3311,13,17.0,2125.43,435.33
3312,13,20.0,1274.72,318.68
3313,13,17.0,1434.41,293.8
3314,13,17.0,1835.94,0.0
3315,13,17.0,1432.99,293.5
3316,13,20.0,1396.06,349.01
3317,13,17.0,1950.9,0.0
3318,13,20.0,1462.99,365.75
3319,13,20.0,1942.26,485.57
3320,13,17.0,1688.34,345.81
3321,13,20.0,1182.46,295.62
3322,13,20.0,1074.55,268.64
3323,13,17.0,1196.23,245.01
3324,13,17.0,1479.48,0.0
3325,13,17.0,1642.82,336.48
3326,13,17.0,1577.87,323.18
3327,13,17.0,2207.23,452.08
3328,13,17.0,1721.22,0.0
3329,13,20.0,1282.46,320.61
3330,13,17.0,1395.84,285.9
3331,13,20.0,1392.54,348.13
3332,13,17.0,1366.0,279.78
3333,13,17.0,2083.82,0.0
3334,13,17.0,1953.55,400.12
3335,13,17.0,1183.2,242.34
3336,13,17.0,1670.21,342.09
3337,13,17.0,1625.9,333.01
3338,13,17.0,1200.99,245.98
3339,13,17.0,2170.57,444.57
3340,13,20.0,1522.5,380.62
3341,13,17.0,2087.07,0.0
3342,13,17.0,1338.26,274.1
3343,13,17.0,1439.16,294.77
3344,13,20.0,2139.73,0.0
3345,13,17.0,1527.11,312.78
3346,13,17.0,1486.25,304.41
3347,13,17.0,1615.5,330.88
3348,13,17.0,1490.55,305.29
3349,13,20.0,1665.15,416.29
3350,13,17.0,1620.42,331.89
3351,13,17.0,1180.16,241.72
3352,13,17.0,2008.09,0.0
3353,13,17.0,1701.25,348.45
3354,13,20.0,1506.89,376.72
3355,13,17.0,1540.32,315.49
3356,13,20.0,1083.02,270.76
3357,13,20.0,1649.92,412.48
3358,13,17.0,1606.72,329.09
3359,13,17.0,1599.63,327.63
3360,13,17.0,1574.92,322.57
3361,13,17.0,1507.59,308.78
3362,13,17.0,1697.02,347.58
3363,13,17.0,1589.91,325.65
3364,13,17.0,1417.25,290.28
3365,13,17.0,1819.51,372.67
3366,13,17.0,1336.68,273.78
3367,13,17.0,2017.9,413.3
3368,13,17.0,1806.79,370.06
3369,13,17.0,1928.36,394.97
3370,13,20.0,1355.16,338.79
3371,13,17.0,1397.36,286.21
3372,13,20.0,1686.88,0.0
3373,13,17.0,1770.55,0.0
3374,13,17.0,1633.54,0.0
3375,13,17.0,1750.14,0.0
3376,13,20.0,1555.11,388.78
3377,13,20.0,1556.54,389.13
3378,13,20.0,1754.37,0.0
3379,13,17.0,1600.91,0.0
3380,13,20.0,1780.26,0.0
3381,13,20.0,1379.02,344.75
3382,13,17.0,1945.19,398.41
3383,13,20.0,1296.12,324.03
3384,13,20.0,1338.63,334.66
3385,13,17.0,1377.95,282.23
3386,13,17.0,1382.41,283.14
3387,13,17.0,1405.18,287.81
3388,13,20.0,2234.74,0.0
3389,13,17.0,1522.78,311.89
3390,13,20.0,2132.9,533.22
3391,13,17.0,1632.61,0.0
3392,13,17.0,1325.58,271.51
3393,13,20.0,2122.47,0.0
3394,13,17.0,1322.12,270.79
3395,13,17.0,1958.99,401.24
3396,13,17.0,1571.37,321.85
3397,13,17.0,1997.29,409.08
3398,13,17.0,1506.33,308.52
3399,13,17.0,1494.28,306.06
3400,13,17.0,1460.38,0.0
3401,13,17.0,1549.04,317.27
3402,13,17.0,1843.11,377.51
3403,13,20.0,1694.66,423.67
3404,13,17.0,1456.53,298.32
3405,13,17.0,1303.29,266.94
3406,13,17.0,1488.84,304.94
3407,13,17.0,1719.02,352.09
3408,13,17.0,1515.82,310.47
3409,13,17.0,1915.26,392.28
3410,13,17.0,1442.36,295.42
3411,13,20.0,1430.16,357.54
3412,13,20.0,2025.16,0.0
3413,13,17.0,1708.52,349.94
3414,13,17.0,1345.53,275.59
3415,13,20.0,1497.58,0.0
3416,13,17.0,1782.1,365.01
3417,13,17.0,1564.81,320.5
3418,13,20.0,1653.21,0.0
3419,13,20.0,1705.76,426.44
3420,13,20.0,1593.85,398.46
3421,13,17.0,1286.45,263.49
3422,13,17.0,1299.07,266.07
3423,13,20.0,1563.16,390.79
3424,13,17.0,1888.52,386.81
3425,13,20.0,1518.82,379.7
3426,13,17.0,1541.92,315.82
3427,13,17.0,1612.85,330.34
3428,13,17.0,1645.56,0.0
3429,13,17.0,1100.39,225.38
3430,13,20.0,1350.51,337.63
3431,13,17.0,2443.52,0.0
3432,13,17.0,2373.38,0.0
3433,13,17.0,1567.64,0.0
3434,13,20.0,1517.14,379.29
3435,13,20.0,1938.08,0.0
3436,13,17.0,1556.11,318.72
3437,13,20.0,1890.5,472.62
3438,13,20.0,1497.88,374.47
3439,13,20.0,1303.0,325.75
3440,13,17.0,1940.29,397.41
3441,13,20.0,1622.5,405.63
3442,13,17.0,1505.84,308.42
3443,13,17.0,1586.5,324.94
3444,13,20.0,2308.57,0.0
3445,13,17.0,2224.06,0.0
3446,13,17.0,2130.49,436.36
3447,13,17.0,1316.27,269.6
3448,13,20.0,1386.15,346.54
3449,13,17.0,1504.67,0.0
3450,13,17.0,1482.89,303.72
3451,13,17.0,1630.59,333.98
3452,13,17.0,1396.74,286.08
3453,13,17.0,2033.94,416.59
3454,13,20.0,1733.92,433.48
3455,13,17.0,1407.33,288.25
3456,13,20.0,1609.73,402.43
3457,13,17.0,1585.0,324.64
3458,13,20.0,1803.4,450.85
3459,13,17.0,1610.34,329.83
3460,13,17.0,1516.15,310.54
3461,13,20.0,1427.74,356.94
3462,13,17.0,1855.92,0.0
3463,13,17.0,1670.04,342.06
3464,13,20.0,1282.93,320.73
3465,13,17.0,1412.8,289.37
3466,13,17.0,1694.66,347.1
3467,13,17.0,1542.77,315.99
3468,13,17.0,1655.35,339.05
3469,13,20.0,1561.52,390.38
3470,13,17.0,1733.38,355.03
3471,13,17.0,1573.27,322.24
3472,13,17.0,2210.87,0.0
3473,13,20.0,1559.27,389.82
3474,13,17.0,2412.66,0.0
3475,13,17.0,1364.96,279.57
3476,13,20.0,1408.47,352.12
3477,13,17.0,1309.87,268.29
3478,13,17.0,1365.64,279.71
3479,13,17.0,1582.15,324.06
3480,13,17.0,2186.15,447.76
3481,13,17.0,1611.64,330.09
3482,13,17.0,1544.09,316.26
3483,13,17.0,1433.28,293.56
3484,13,20.0,1531.95,382.99
3485,13,17.0,1539.54,315.33
3486,13,20.0,2011.14,502.79
3487,13,17.0,1831.1,375.05
3488,13,17.0,1405.29,287.83
3489,13,17.0,1469.36,0.0
3490,13,17.0,1474.63,302.03
3491,13,20.0,1614.42,403.61
3492,13,17.0,1717.43,0.0
3493,13,17.0,1667.66,341.57
3494,13,17.0,1471.71,301.43
3495,13,17.0,2231.48,457.05
3496,13,20.0,1179.14,294.78
3497,13,17.0,1247.7,255.55
3498,13,17.0,1369.62,280.53
3499,13,17.0,1843.26,377.53
3500,13,17.0,1841.36,377.15
3501,13,17.0,1597.51,327.2
3502,13,17.0,1684.39,344.99
3503,13,17.0,1561.66,319.86
3504,13,20.0,1345.49,336.37
3505,13,17.0,1739.1,0.0
3506,13,20.0,1645.24,411.31
3507,13,17.0,2015.49,412.81
3508,13,17.0,1583.98,324.43
3509,13,20.0,1441.48,360.37
3510,13,17.0,1759.29,360.34
3511,13,17.0,1441.44,295.24
3512,13,20.0,1677.69,0.0
3513,13,17.0,1483.15,303.78
3514,13,17.0,2463.43,0.0
3515,13,17.0,1888.27,386.75
3516,13,17.0,2225.9,0.0
3517,13,17.0,1623.11,332.44
3518,13,17.0,1429.19,292.72
3519,13,17.0,1333.93,273.21
3520,13,17.0,1479.86,303.1
3521,13,17.0,1914.06,0.0
3522,13,17.0,1437.68,294.46
3523,13,17.0,1823.7,0.0
3524,13,17.0,1731.76,0.0
3525,13,20.0,1717.86,429.47
3526,13,17.0,1257.74,257.61
3527,13,17.0,1370.74,280.75
3528,13,17.0,2078.83,0.0
3529,13,20.0,2565.14,0.0
3530,13,17.0,2600.19,0.0
3531,13,17.0,1474.08,301.92
3532,13,17.0,1388.5,284.39
3533,13,17.0,1301.03,266.48
3534,13,17.0,1465.39,0.0
3535,13,17.0,1514.19,310.13
3536,13,17.0,1754.55,0.0
3537,13,17.0,2235.88,0.0
3538,13,17.0,1541.33,315.7
3539,13,17.0,1716.87,351.65
3540,13,17.0,1587.05,0.0
3541,13,20.0,1405.5,351.38
3542,13,17.0,2021.32,414.01
3543,13,20.0,1792.63,448.16
3544,13,17.0,2410.65,0.0
3545,13,17.0,1785.83,0.0
3546,13,17.0,1363.89,279.35
3547,13,17.0,1373.47,281.31
3548,13,17.0,1664.44,340.91
3549,13,17.0,1905.85,390.36
3550,14,25.0,2958.56,0.0
3551,14,22.0,2277.71,642.43
3552,14,22.0,2051.81,578.71
3553,14,22.0,1845.0,520.38
3554,14,25.0,3070.31,0.0
3555,14,25.0,2666.49,0.0
3556,14,22.0,2539.36,716.23
3557,14,22.0,2100.0,592.31
3558,14,22.0,2920.59,823.75
3559,14,22.0,1860.96,524.89
3560,14,22.0,2053.95,579.32
3561,14,22.0,1944.19,548.36
3562,14,25.0,1931.65,643.88
3563,14,22.0,2283.5,644.06
3564,14,22.0,2233.8,630.04
3565,14,22.0,2189.44,617.54
3566,14,25.0,2187.82,729.27
3567,14,22.0,1817.62,512.66
3568,14,22.0,1843.93,520.08
3569,14,22.0,1652.15,465.99
3570,14,22.0,2380.79,671.51
3571,14,22.0,2778.15,783.58
3572,14,25.0,2719.05,906.35
3573,14,22.0,3281.67,0.0
3574,14,22.0,2196.1,619.41
3575,14,22.0,1711.23,482.66
3576,14,25.0,1637.71,545.9
3577,14,22.0,2606.42,735.14
3578,14,22.0,2773.12,782.16
3579,14,22.0,3084.03,0.0
3580,14,22.0,1853.15,522.68
3581,14,22.0,2305.48,650.26
3582,14,22.0,1930.07,544.38
3583,14,25.0,1631.95,543.99
3584,14,22.0,2355.2,664.29
3585,14,22.0,2558.55,721.64
3586,14,22.0,2548.1,718.69
3587,14,22.0,2019.71,569.66
3588,14,22.0,1964.98,554.22
3589,14,25.0,2587.95,0.0
3590,14,22.0,1866.39,526.42
3591,14,22.0,2293.68,646.94
3592,14,22.0,2565.61,723.63
3593,14,22.0,2413.9,680.85
3594,14,25.0,2339.55,779.85
3595,14,22.0,1902.12,536.49
3596,14,25.0,2525.82,0.0
3597,14,22.0,2768.32,0.0
3598,14,25.0,3516.0,0.0
3599,14,22.0,2460.27,693.92
3600,14,22.0,2747.71,774.99
3601,14,22.0,1683.94,474.96
3602,14,25.0,1951.92,650.64
3603,14,25.0,3001.95,0.0
3604,14,22.0,2218.85,625.83
3605,14,22.0,2630.53,741.94
3606,14,22.0,2925.28,0.0
3607,14,22.0,2636.26,743.56
3608,14,25.0,1628.77,542.92
3609,14,25.0,2205.77,0.0
3610,14,22.0,1728.45,487.51
3611,14,22.0,1888.33,532.6
3612,14,22.0,1941.41,547.58
3613,14,22.0,2383.89,672.38
3614,14,22.0,2879.46,0.0
3615,14,22.0,1637.98,461.99
3616,14,22.0,1981.08,558.76
3617,14,22.0,2248.35,0.0
3618,14,25.0,1844.62,614.87
3619,14,22.0,2584.87,729.06
3620,14,22.0,2995.72,0.0
3621,14,25.0,2580.04,860.01
3622,14,22.0,2254.52,635.89
3623,14,22.0,2070.35,583.95
3624,14,22.0,2358.74,665.28
3625,14,25.0,1925.18,641.73
3626,14,25.0,2378.12,792.71
3627,14,25.0,2006.34,668.78
3628,14,22.0,2546.19,718.15
3629,14,25.0,1979.2,659.73
3630,14,22.0,2019.92,569.72
3631,14,22.0,2012.71,567.69
3632,14,22.0,1741.1,491.08
3633,14,25.0,2161.2,720.4
3634,14,22.0,2198.33,620.04
3635,14,22.0,2751.19,0.0
3636,14,22.0,3165.77,0.0
3637,14,22.0,2153.29,607.34
3638,14,22.0,2259.0,637.15
3639,14,22.0,2053.3,579.14
3640,14,22.0,2638.51,744.19
3641,14,22.0,2360.49,665.78
3642,14,22.0,2386.65,673.16
3643,14,22.0,2012.59,567.65
3644,14,22.0,2670.45,0.0
3645,14,22.0,2163.92,610.34
3646,14,22.0,1927.07,543.53
3647,14,25.0,2517.82,839.27
3648,14,22.0,2663.42,0.0
3649,14,22.0,2244.52,633.07
3650,14,22.0,2116.96,597.09
3651,14,22.0,1873.17,528.33
3652,14,22.0,1619.28,456.72
3653,14,22.0,1710.31,482.4
3654,14,22.0,2508.06,707.4
3655,14,22.0,2274.68,641.58
3656,14,22.0,2273.1,641.13
3657,14,22.0,2024.26,570.94
3658,14,25.0,2183.06,727.69
3659,14,22.0,2924.12,0.0
3660,14,22.0,1603.04,452.14
3661,14,22.0,2056.75,580.11
3662,14,22.0,3542.96,0.0
3663,14,22.0,2030.81,572.79
3664,14,22.0,2559.54,0.0
3665,14,22.0,2420.33,682.66
3666,14,22.0,2162.26,609.87
3667,14,22.0,2395.23,675.58
3668,14,25.0,1972.25,657.42
3669,14,22.0,2518.46,710.33
3670,14,25.0,3615.8,0.0
3671,14,22.0,2870.08,0.0
3672,14,25.0,2273.84,757.95
3673,14,22.0,1723.75,486.18
3674,14,22.0,1827.82,515.54
3675,14,22.0,2173.58,613.06
3676,14,22.0,2102.32,592.96
3677,14,22.0,2161.25,609.58
3678,14,22.0,2060.78,581.24
3679,14,25.0,2876.24,0.0
3680,14,22.0,2253.81,635.69
3681,14,22.0,2390.97,0.0
3682,14,22.0,2628.72,741.44
3683,14,25.0,2232.55,744.18
3684,14,22.0,3014.8,0.0
3685,14,25.0,1880.47,626.82
3686,14,22.0,2605.05,0.0
3687,14,22.0,2184.08,0.0
3688,14,25.0,2164.86,721.62
3689,14,22.0,3337.41,0.0
3690,14,22.0,2337.83,659.39
3691,14,25.0,2187.4,729.13
3692,14,22.0,2099.24,592.09
3693,14,22.0,2155.16,607.87
3694,14,22.0,2313.8,652.61
3695,14,22.0,1950.15,550.04
3696,14,22.0,2487.26,701.53
3697,14,22.0,3089.47,871.39
3698,14,22.0,2231.11,629.29
3699,14,22.0,1892.05,533.65
3700,14,25.0,2371.37,790.46
3701,14,22.0,2209.96,623.32
3702,14,25.0,1858.88,619.63
3703,14,22.0,2948.88,831.73
3704,14,22.0,2889.17,814.9
3705,14,22.0,2779.04,783.83
3706,14,22.0,2393.78,675.17
3707,14,22.0,2796.05,788.63
3708,14,22.0,2873.85,810.57
3709,14,22.0,2271.02,640.54
3710,14,25.0,3240.86,0.0
3711,14,22.0,2795.01,788.33
3712,14,22.0,3028.55,854.21
3713,14,22.0,2605.23,734.81
3714,14,25.0,3695.55,0.0
3715,14,22.0,2340.76,660.21
3716,14,22.0,2738.71,772.46
3717,14,25.0,2861.78,953.93
3718,14,22.0,2991.02,843.62
3719,14,22.0,3545.68,0.0
3720,14,25.0,2889.98,963.33
3721,14,22.0,2399.03,676.65
3722,14,22.0,2352.91,663.64
3723,14,25.0,2684.69,894.9
3724,14,22.0,3189.3,899.55
3725,14,22.0,3207.7,904.73
3726,14,25.0,2416.8,805.6
3727,14,22.0,2828.8,797.87
3728,14,22.0,2480.58,699.65
3729,14,22.0,2163.57,610.24
3730,14,22.0,3335.1,0.0
3731,14,22.0,2919.55,823.46
3732,14,22.0,2383.82,672.36
3733,14,22.0,2450.28,691.1
3734,14,25.0,2513.09,837.7
3735,14,22.0,2342.85,660.8
3736,14,22.0,2545.0,717.82
3737,14,22.0,3277.72,0.0
3738,14,22.0,3490.28,984.44
3739,14,22.0,3089.9,871.51
3740,14,22.0,2505.68,706.73
3741,14,22.0,2808.86,792.24
3742,14,25.0,2680.34,893.45
3743,14,25.0,2094.96,698.32
3744,14,22.0,2458.29,693.37
3745,14,22.0,2943.32,830.17
3746,14,22.0,3079.03,868.44
3747,14,22.0,2510.04,707.96
3748,14,25.0,3080.94,0.0
3749,14,22.0,2768.38,780.83
3750,14,22.0,3093.0,872.38
3751,14,25.0,2189.37,729.79
3752,14,25.0,2902.45,967.49
3753,14,25.0,2499.4,833.13
3754,14,22.0,3196.04,901.45
3755,14,22.0,2807.7,791.92
3756,14,22.0,2453.61,692.04
3757,14,22.0,3124.26,0.0
3758,14,25.0,1858.06,619.35
3759,14,22.0,3140.45,885.77
3760,14,22.0,2690.45,758.84
3761,14,22.0,3404.42,960.22
3762,14,22.0,2314.14,652.71
3763,14,25.0,2293.12,764.37
3764,14,22.0,2194.55,618.97
3765,14,25.0,2109.39,703.13
3766,14,25.0,3164.47,1054.82
3767,14,22.0,2446.49,690.03
3768,14,22.0,2957.88,834.27
3769,14,22.0,2952.46,832.75
3770,14,22.0,2633.55,742.79
3771,14,22.0,2187.01,616.85
3772,14,22.0,2395.22,675.57
3773,14,25.0,2528.15,842.72
3774,14,25.0,2536.2,845.4
3775,14,22.0,3151.67,888.93
