booking_id,booking_date,checkin_date,checkout_date,hotel_id,room_nights_booked,booking_status,booking_channel,base_price,discount_amount,final_price_paid
281,2024-06-08,2024-06-08,2024-06-09,2,42,Completed,App,7610.03,926.07,6683.96
282,2024-06-09,2024-06-09,2024-06-10,2,41,Completed,App,7508.25,693.64,6814.61
283,2024-06-10,2024-06-10,2024-06-12,2,40,Completed,OTA Partner,5883.69,606.11,5277.59
284,2024-06-11,2024-06-11,2024-06-12,2,39,Completed,App,5675.04,831.02,4844.02
285,2024-06-12,2024-06-12,2024-06-14,2,28,Completed,Web,4598.15,553.74,4044.4
286,2024-06-13,2024-06-13,2024-06-15,2,36,Completed,Walk-In,5749.52,247.23,5502.29
287,2024-06-14,2024-06-14,2024-06-15,2,31,Completed,Web,5523.36,769.0,4754.36
288,2024-06-15,2024-06-15,2024-06-17,2,45,Completed,Web,6363.15,1058.9,5304.25
289,2024-06-16,2024-06-16,2024-06-19,2,41,Cancelled,App,5765.54,676.52,5089.02
290,2024-06-17,2024-06-17,2024-06-19,2,35,Completed,App,5266.69,828.19,4438.5
291,2024-06-18,2024-06-18,2024-06-20,2,26,Completed,OTA Partner,6346.61,549.3,5797.31
292,2024-06-19,2024-06-19,2024-06-21,2,29,Cancelled,Web,5866.03,1026.85,4839.18
293,2024-06-20,2024-06-20,2024-06-21,2,31,Completed,OTA Partner,5784.63,459.2,5325.43
294,2024-06-21,2024-06-21,2024-06-22,2,31,Cancelled,OTA Partner,5845.01,380.27,5464.74
295,2024-06-22,2024-06-22,2024-06-24,2,42,Completed,Walk-In,7465.7,539.02,6926.69
296,2024-06-23,2024-06-23,2024-06-25,2,43,No-Show,Walk-In,7571.1,354.69,7216.41
297,2024-06-24,2024-06-24,2024-06-25,2,32,Completed,Web,5179.43,543.75,4635.68
298,2024-06-25,2024-06-25,2024-06-26,2,28,Completed,App,5787.48,1012.81,4774.67
299,2024-06-26,2024-06-26,2024-06-28,2,38,Completed,App,5735.34,847.86,4887.48
300,2024-06-27,2024-06-27,2024-06-30,2,35,Cancelled,Web,4699.9,683.83,4016.07
301,2024-06-28,2024-06-28,2024-06-30,2,42,Completed,Walk-In,7495.79,15.6,7480.19
302,2024-06-29,2024-06-29,2024-06-30,2,30,Completed,App,5701.74,713.34,4988.4
303,2024-06-30,2024-06-30,2024-07-03,2,44,Completed,App,6270.18,1092.58,5177.6
304,2024-07-01,2024-07-01,2024-07-02,2,33,Completed,Web,4788.31,677.16,4111.15
305,2024-07-02,2024-07-02,2024-07-03,2,38,Completed,OTA Partner,6045.79,964.55,5081.24
306,2024-07-03,2024-07-03,2024-07-04,2,49,Completed,OTA Partner,5620.75,804.24,4816.51
307,2024-07-04,2024-07-04,2024-07-06,2,25,Completed,OTA Partner,5357.19,346.34,5010.85
308,2024-07-05,2024-07-05,2024-07-07,2,35,Completed,OTA Partner,5996.88,606.04,5390.84
309,2024-07-06,2024-07-06,2024-07-07,2,44,Completed,OTA Partner,7067.21,811.93,6255.28
310,2024-07-07,2024-07-07,2024-07-08,2,42,Completed,App,6240.04,652.7,5587.34
311,2024-07-08,2024-07-08,2024-07-10,2,24,Completed,Web,5297.29,673.75,4623.54
312,2024-07-09,2024-07-09,2024-07-11,2,35,Completed,OTA Partner,6101.15,370.61,5730.54
313,2024-07-10,2024-07-10,2024-07-11,2,31,Completed,App,5522.29,965.65,4556.63
314,2024-07-11,2024-07-11,2024-07-12,2,43,Cancelled,OTA Partner,5286.6,519.21,4767.39
315,2024-07-12,2024-07-12,2024-07-14,2,39,Completed,Walk-In,5852.68,79.78,5772.9
316,2024-07-13,2024-07-13,2024-07-14,2,61,Cancelled,App,7340.93,753.47,6587.46
317,2024-07-14,2024-07-14,2024-07-15,2,42,Completed,OTA Partner,5706.33,598.76,5107.57
318,2024-07-15,2024-07-15,2024-07-16,2,33,Completed,App,5168.19,554.05,4614.13
319,2024-07-16,2024-07-16,2024-07-18,2,28,Completed,Walk-In,6188.82,86.63,6102.18
320,2024-07-17,2024-07-17,2024-07-19,2,32,Completed,App,4565.87,468.14,4097.73
321,2024-07-18,2024-07-18,2024-07-20,2,41,Completed,OTA Partner,5896.86,511.59,5385.27
322,2024-07-19,2024-07-19,2024-07-21,2,52,Cancelled,App,7539.74,938.9,6600.84
323,2024-07-20,2024-07-20,2024-07-21,2,34,Cancelled,OTA Partner,7089.65,1218.62,5871.03
324,2024-07-21,2024-07-21,2024-07-22,2,36,Cancelled,App,6815.18,784.71,6030.48
325,2024-07-22,2024-07-22,2024-07-24,2,38,Completed,Web,6171.73,540.11,5631.61
326,2024-07-23,2024-07-23,2024-07-24,2,36,Completed,Web,6496.46,839.64,5656.81
327,2024-07-24,2024-07-24,2024-07-25,2,36,Completed,App,4867.62,470.09,4397.52
328,2024-07-25,2024-07-25,2024-07-27,2,42,Cancelled,App,5617.35,608.1,5009.25
329,2024-07-26,2024-07-26,2024-07-28,2,40,Completed,App,7565.83,1347.29,6218.54
330,2024-07-27,2024-07-27,2024-07-29,2,40,Completed,OTA Partner,6374.87,687.52,5687.35
331,2024-07-28,2024-07-28,2024-07-29,2,44,Completed,App,7167.18,883.71,6283.47
332,2024-07-29,2024-07-29,2024-07-30,2,30,Completed,Web,6035.01,710.0,5325.01
333,2024-07-30,2024-07-30,2024-08-01,2,33,Completed,App,5821.74,717.05,5104.68
334,2024-07-31,2024-07-31,2024-08-01,2,34,Completed,Web,5329.7,492.39,4837.32
335,2024-08-01,2024-08-01,2024-08-02,2,36,Completed,App,4540.52,476.55,4063.97
336,2024-08-02,2024-08-02,2024-08-03,2,35,No-Show,Web,5692.01,508.62,5183.39
337,2024-08-03,2024-08-03,2024-08-04,2,38,Cancelled,App,7531.63,684.1,6847.52
338,2024-08-04,2024-08-04,2024-08-05,2,43,Cancelled,OTA Partner,7609.82,1292.5,6317.33
339,2024-08-05,2024-08-05,2024-08-06,2,33,Completed,App,5797.55,1024.95,4772.6
340,2024-08-06,2024-08-06,2024-08-07,2,45,Completed,Walk-In,5847.03,213.42,5633.61
341,2024-08-07,2024-08-07,2024-08-09,2,30,Completed,App,4514.97,433.91,4081.06
342,2024-08-08,2024-08-08,2024-08-09,2,23,Completed,Walk-In,5894.56,280.25,5614.32
343,2024-08-09,2024-08-09,2024-08-10,2,42,Completed,Walk-In,5512.69,107.88,5404.81
344,2024-08-10,2024-08-10,2024-08-13,2,47,Completed,App,7194.11,1264.5,5929.6
345,2024-08-11,2024-08-11,2024-08-12,2,33,Completed,App,6103.86,584.15,5519.7
346,2024-08-12,2024-08-12,2024-08-13,2,30,Completed,OTA Partner,5684.36,929.02,4755.33
347,2024-08-13,2024-08-13,2024-08-14,2,31,Completed,App,4756.36,823.13,3933.23
348,2024-08-14,2024-08-14,2024-08-15,2,41,Completed,Walk-In,5727.21,127.47,5599.74
349,2024-08-15,2024-08-15,2024-08-17,2,36,Cancelled,App,5597.78,537.58,5060.2
350,2024-08-16,2024-08-16,2024-08-17,2,37,Completed,Web,5805.81,1032.99,4772.81
351,2024-08-17,2024-08-17,2024-08-18,2,48,Completed,App,7137.63,992.12,6145.51
352,2024-08-18,2024-08-18,2024-08-20,2,30,Completed,App,6957.73,750.46,6207.26
353,2024-08-19,2024-08-19,2024-08-21,2,47,Completed,App,5984.67,762.59,5222.07
354,2024-08-20,2024-08-20,2024-08-21,2,31,Completed,App,5255.98,835.65,4420.33
355,2024-08-21,2024-08-21,2024-08-22,2,30,Completed,OTA Partner,4509.97,770.5,3739.47
356,2024-08-22,2024-08-22,2024-08-25,2,45,Completed,Web,5421.96,782.13,4639.83
357,2024-08-23,2024-08-23,2024-08-25,2,36,Completed,App,6760.47,875.84,5884.63
358,2024-08-24,2024-08-24,2024-08-25,2,33,Completed,App,5886.96,990.66,4896.3
359,2024-08-25,2024-08-25,2024-08-27,2,40,Completed,App,5348.37,943.46,4404.91
360,2024-08-26,2024-08-26,2024-08-28,2,44,Completed,Walk-In,4943.9,45.05,4898.85
361,2024-08-27,2024-08-27,2024-08-30,2,40,Completed,App,5593.63,961.59,4632.03
362,2024-08-28,2024-08-28,2024-08-29,2,44,Completed,OTA Partner,4667.12,656.27,4010.86
363,2024-08-29,2024-08-29,2024-08-30,2,48,Completed,OTA Partner,5852.04,1004.88,4847.16
364,2024-08-30,2024-08-30,2024-08-31,2,53,Completed,App,6375.07,913.19,5461.87
365,2024-08-31,2024-08-31,2024-09-01,2,44,Cancelled,App,6094.41,689.43,5404.98
366,2024-09-01,2024-09-01,2024-09-02,2,34,Cancelled,Web,6935.8,1209.57,5726.23
367,2024-09-02,2024-09-02,2024-09-04,2,44,Completed,App,6186.12,530.04,5656.08
368,2024-09-03,2024-09-03,2024-09-05,2,32,Completed,App,6154.02,885.87,5268.15
369,2024-09-04,2024-09-04,2024-09-05,2,38,Cancelled,App,5697.06,657.36,5039.7
370,2024-09-05,2024-09-05,2024-09-08,2,28,Cancelled,App,6332.05,704.19,5627.86
371,2024-09-06,2024-09-06,2024-09-07,2,58,Completed,Walk-In,5537.01,83.52,5453.49
372,2024-09-07,2024-09-07,2024-09-08,2,44,Completed,OTA Partner,7356.13,885.3,6470.83
373,2024-09-08,2024-09-08,2024-09-10,2,53,Completed,Web,5500.09,839.87,4660.22
374,2024-09-09,2024-09-09,2024-09-11,2,27,Cancelled,App,5606.86,840.99,4765.88
375,2024-09-10,2024-09-10,2024-09-13,2,33,Cancelled,App,6363.59,993.68,5369.91
376,2024-09-11,2024-09-11,2024-09-12,2,45,No-Show,OTA Partner,4625.14,590.3,4034.84
377,2024-09-12,2024-09-12,2024-09-13,2,38,Completed,Web,5209.6,423.54,4786.07
378,2024-09-13,2024-09-13,2024-09-14,2,38,Completed,OTA Partner,5638.05,549.16,5088.89
379,2024-09-14,2024-09-14,2024-09-15,2,44,Cancelled,Web,6533.2,587.94,5945.25
380,2024-09-15,2024-09-15,2024-09-18,2,33,Completed,App,7429.87,1012.67,6417.2
381,2024-09-16,2024-09-16,2024-09-19,2,31,Completed,Web,6258.85,796.48,5462.36
382,2024-09-17,2024-09-17,2024-09-18,2,35,Cancelled,Web,6108.0,550.6,5557.41
383,2024-09-18,2024-09-18,2024-09-19,2,36,Completed,App,5454.17,621.06,4833.1
384,2024-09-19,2024-09-19,2024-09-21,2,29,Cancelled,OTA Partner,6419.36,609.3,5810.06
385,2024-09-20,2024-09-20,2024-09-21,2,45,Completed,Web,5558.41,814.11,4744.3
386,2024-09-21,2024-09-21,2024-09-22,2,36,Completed,App,6303.69,561.14,5742.55
387,2024-09-22,2024-09-22,2024-09-23,2,38,Completed,Web,7590.46,1181.3,6409.16
388,2024-09-23,2024-09-23,2024-09-24,2,34,Completed,OTA Partner,6498.82,346.49,6152.33
389,2024-09-24,2024-09-24,2024-09-25,2,46,Completed,Walk-In,5974.92,48.65,5926.27
390,2024-09-25,2024-09-25,2024-09-26,2,31,Completed,Web,5708.61,940.14,4768.48
391,2024-09-26,2024-09-26,2024-09-27,2,42,Completed,App,4552.4,474.67,4077.74
392,2024-09-27,2024-09-27,2024-09-28,2,38,Completed,OTA Partner,6112.73,373.07,5739.66
393,2024-09-28,2024-09-28,2024-09-29,2,41,Completed,OTA Partner,6236.8,806.34,5430.45
394,2024-09-29,2024-09-29,2024-09-30,2,38,Completed,Web,6909.95,1013.66,5896.28
395,2024-09-30,2024-09-30,2024-10-01,2,32,Completed,Web,5888.09,852.25,5035.84
396,2024-10-01,2024-10-01,2024-10-02,2,34,Completed,App,5514.5,675.16,4839.34
397,2024-10-02,2024-10-02,2024-10-04,2,44,Completed,OTA Partner,6344.78,407.26,5937.52
398,2024-10-03,2024-10-03,2024-10-04,2,35,Completed,Web,5897.27,1046.24,4851.03
399,2024-10-04,2024-10-04,2024-10-07,2,29,Completed,Walk-In,7279.24,304.81,6974.43
400,2024-10-05,2024-10-05,2024-10-06,2,41,Cancelled,Web,6864.88,641.16,6223.71
401,2024-10-06,2024-10-06,2024-10-08,2,27,Completed,App,5445.23,898.62,4546.62
402,2024-10-07,2024-10-07,2024-10-10,2,32,Completed,Web,4672.72,784.3,3888.42
403,2024-10-08,2024-10-08,2024-10-09,2,41,Completed,Web,4651.9,633.56,4018.34
404,2024-10-09,2024-10-09,2024-10-12,2,31,Completed,Web,4580.86,533.38,4047.49
405,2024-10-10,2024-10-10,2024-10-11,2,32,Completed,OTA Partner,5883.76,294.6,5589.16
406,2024-10-11,2024-10-11,2024-10-12,2,53,Completed,App,7173.36,578.69,6594.67
407,2024-10-12,2024-10-12,2024-10-13,2,46,Completed,Walk-In,7591.56,266.74,7324.82
408,2024-10-13,2024-10-13,2024-10-15,2,42,Completed,Web,7455.36,1291.35,6164.01
409,2024-10-14,2024-10-14,2024-10-15,2,34,Completed,OTA Partner,5999.46,613.32,5386.14
410,2024-10-15,2024-10-15,2024-10-17,2,35,Completed,App,4758.27,769.11,3989.17
411,2024-10-16,2024-10-16,2024-10-18,2,39,Completed,OTA Partner,4501.28,451.35,4049.93
412,2024-10-17,2024-10-17,2024-10-20,2,35,Completed,Walk-In,5914.53,467.46,5447.08
413,2024-10-18,2024-10-18,2024-10-20,2,52,Completed,Walk-In,7116.29,296.53,6819.76
414,2024-10-19,2024-10-19,2024-10-20,2,32,Completed,Web,5672.33,928.91,4743.42
415,2024-10-20,2024-10-20,2024-10-22,2,26,Completed,Web,7186.96,739.03,6447.93
416,2024-10-21,2024-10-21,2024-10-22,2,28,Completed,OTA Partner,4950.5,780.58,4169.92
417,2024-10-22,2024-10-22,2024-10-24,2,36,Completed,Web,5496.56,948.62,4547.94
418,2024-10-23,2024-10-23,2024-10-25,2,35,Completed,Web,6446.7,1039.33,5407.37
419,2024-10-24,2024-10-24,2024-10-25,2,34,Completed,App,5114.1,637.08,4477.02
420,2024-10-25,2024-10-25,2024-10-26,2,39,Completed,App,7117.14,1133.07,5984.08
421,2024-10-26,2024-10-26,2024-10-28,2,47,Completed,Web,7207.16,813.02,6394.14
422,2024-10-27,2024-10-27,2024-10-28,2,30,Completed,OTA Partner,7555.02,529.44,7025.58
423,2024-10-28,2024-10-28,2024-10-29,2,35,Cancelled,OTA Partner,4786.39,650.55,4135.84
424,2024-10-29,2024-10-29,2024-10-30,2,37,Completed,Walk-In,5889.07,172.2,5716.87
425,2024-10-30,2024-10-30,2024-11-01,2,37,Completed,Web,5621.31,947.28,4674.02
426,2024-10-31,2024-10-31,2024-11-01,2,37,Completed,App,5331.37,740.54,4590.83
427,2024-11-01,2024-11-01,2024-11-02,2,48,Completed,OTA Partner,5381.3,335.54,5045.76
428,2024-11-02,2024-11-02,2024-11-03,2,46,Completed,Web,6011.7,607.3,5404.4
429,2024-11-03,2024-11-03,2024-11-04,2,35,Cancelled,App,6294.24,1057.1,5237.15
430,2024-11-04,2024-11-04,2024-11-06,2,43,Completed,App,4757.18,561.35,4195.83
431,2024-11-05,2024-11-05,2024-11-07,2,32,Completed,App,6256.63,702.02,5554.61
432,2024-11-06,2024-11-06,2024-11-07,2,31,Completed,Walk-In,5474.09,80.79,5393.31
433,2024-11-07,2024-11-07,2024-11-08,2,32,Completed,Walk-In,5700.55,42.07,5658.47
434,2024-11-08,2024-11-08,2024-11-11,2,46,Cancelled,App,5368.48,660.34,4708.14
435,2024-11-09,2024-11-09,2024-11-11,2,36,Cancelled,Walk-In,5671.32,150.3,5521.01
436,2024-11-10,2024-11-10,2024-11-12,2,40,Completed,OTA Partner,7090.29,767.64,6322.66
437,2024-11-11,2024-11-11,2024-11-14,2,34,Completed,Web,6139.45,981.92,5157.54
438,2024-11-12,2024-11-12,2024-11-15,2,30,Completed,OTA Partner,5647.05,348.48,5298.57
439,2024-11-13,2024-11-13,2024-11-14,2,30,Completed,OTA Partner,4877.92,418.3,4459.62
440,2024-11-14,2024-11-14,2024-11-16,2,39,Completed,OTA Partner,4669.72,380.82,4288.89
441,2024-11-15,2024-11-15,2024-11-16,2,40,Completed,App,5699.59,1019.19,4680.4
442,2024-11-16,2024-11-16,2024-11-18,2,30,Completed,App,6105.29,892.62,5212.66
443,2024-11-17,2024-11-17,2024-11-18,2,44,Completed,OTA Partner,5494.69,644.68,4850.01
444,2024-11-18,2024-11-18,2024-11-19,2,29,Completed,OTA Partner,5198.01,340.52,4857.49
445,2024-11-19,2024-11-19,2024-11-20,2,36,Completed,Walk-In,5046.98,6.29,5040.69
446,2024-11-20,2024-11-20,2024-11-23,2,31,Cancelled,App,5832.2,833.76,4998.44
447,2024-11-21,2024-11-21,2024-11-22,2,40,Completed,App,5361.77,638.19,4723.58
448,2024-11-22,2024-11-22,2024-11-23,2,36,Completed,OTA Partner,6580.49,1170.24,5410.25
449,2024-11-23,2024-11-23,2024-11-24,2,36,Completed,OTA Partner,6775.38,561.77,6213.61
450,2024-11-24,2024-11-24,2024-11-26,2,40,Completed,App,6920.84,998.49,5922.35
451,2024-11-25,2024-11-25,2024-11-26,2,35,Completed,Walk-In,5348.03,118.81,5229.22
452,2024-11-26,2024-11-26,2024-11-27,2,33,Completed,App,5912.49,521.15,5391.34
453,2024-11-27,2024-11-27,2024-11-28,2,32,Completed,App,5740.23,727.31,5012.91
454,2024-11-28,2024-11-28,2024-11-29,2,29,Completed,App,4503.86,789.49,3714.36
455,2024-11-29,2024-11-29,2024-12-01,2,39,Completed,OTA Partner,7609.68,1513.96,6095.73
456,2024-11-30,2024-11-30,2024-12-02,2,53,Completed,App,6544.68,1128.71,5415.97
457,2024-12-01,2024-12-01,2024-12-02,2,37,Completed,App,7222.29,1086.86,6135.42
458,2024-12-02,2024-12-02,2024-12-04,2,32,Completed,OTA Partner,6139.77,510.93,5628.84
459,2024-12-03,2024-12-03,2024-12-04,2,33,Completed,App,5820.92,716.27,5104.66
460,2024-12-04,2024-12-04,2024-12-07,2,42,Completed,OTA Partner,5573.23,332.83,5240.4
461,2024-12-05,2024-12-05,2024-12-06,2,35,Cancelled,Web,5494.18,584.33,4909.85
462,2024-12-06,2024-12-06,2024-12-08,2,44,Cancelled,App,5748.15,569.58,5178.58
463,2024-12-07,2024-12-07,2024-12-08,2,35,Completed,OTA Partner,7573.3,757.66,6815.64
464,2024-12-08,2024-12-08,2024-12-09,2,55,Completed,Web,6949.72,746.29,6203.43
465,2024-12-09,2024-12-09,2024-12-10,2,25,Completed,App,6407.7,605.52,5802.18
466,2024-12-10,2024-12-10,2024-12-12,2,29,Cancelled,App,4778.79,618.13,4160.67
467,2024-12-11,2024-12-11,2024-12-12,2,25,Completed,Web,4643.67,473.72,4169.95
468,2024-12-12,2024-12-12,2024-12-13,2,24,Cancelled,App,4690.47,587.81,4102.66
469,2024-12-13,2024-12-13,2024-12-14,2,34,Completed,Web,6580.61,647.62,5932.99
470,2024-12-14,2024-12-14,2024-12-16,2,33,Completed,Walk-In,7504.25,25.82,7478.44
471,2024-12-15,2024-12-15,2024-12-16,2,42,Cancelled,Web,7012.2,716.43,6295.76
472,2024-12-16,2024-12-16,2024-12-17,2,31,Completed,OTA Partner,5825.84,660.44,5165.41
473,2024-12-17,2024-12-17,2024-12-19,2,32,Cancelled,Web,5285.45,588.44,4697.01
474,2024-12-18,2024-12-18,2024-12-19,2,32,Completed,Web,6349.3,813.07,5536.23
475,2024-12-19,2024-12-19,2024-12-20,2,30,Completed,Web,5838.07,786.49,5051.59
476,2024-12-20,2024-12-20,2024-12-22,2,37,Completed,Web,6970.63,670.26,6300.37
477,2024-12-21,2024-12-21,2024-12-23,2,32,Completed,App,5737.18,684.36,5052.82
478,2024-12-22,2024-12-22,2024-12-23,2,39,Completed,App,6664.6,637.3,6027.31
479,2024-12-23,2024-12-23,2024-12-25,2,32,Completed,Walk-In,6346.45,273.8,6072.65
480,2024-12-24,2024-12-24,2024-12-25,2,24,Completed,App,4872.91,496.68,4376.23
481,2024-12-25,2024-12-25,2024-12-26,2,36,Completed,Walk-In,5817.52,260.5,5557.02
482,2024-12-26,2024-12-26,2024-12-28,2,44,Completed,Walk-In,5537.16,142.47,5394.69
483,2024-12-27,2024-12-27,2024-12-30,2,46,Completed,OTA Partner,7351.83,1166.62,6185.21
484,2024-12-28,2024-12-28,2024-12-29,2,33,Completed,Web,7035.49,1003.83,6031.65
485,2024-12-29,2024-12-29,2024-12-30,2,41,Completed,App,6983.89,1114.42,5869.46
486,2024-12-30,2024-12-30,2024-12-31,2,35,Completed,Web,4562.48,680.0,3882.49
487,2024-12-31,2024-12-31,2025-01-03,2,33,Completed,Web,5661.74,456.52,5205.22
488,2025-01-01,2025-01-01,2025-01-03,2,24,Completed,App,6220.01,744.14,5475.88
489,2025-01-02,2025-01-02,2025-01-05,2,30,Completed,Web,6424.03,968.0,5456.03
490,2025-01-03,2025-01-03,2025-01-05,2,37,Completed,Web,6853.41,1164.27,5689.14
491,2025-01-04,2025-01-04,2025-01-05,2,32,Completed,Web,5555.76,518.86,5036.9
492,2025-01-05,2025-01-05,2025-01-06,2,41,Completed,Walk-In,5970.32,247.95,5722.36
493,2025-01-06,2025-01-06,2025-01-08,2,43,Completed,App,4711.63,666.43,4045.2
494,2025-01-07,2025-01-07,2025-01-08,2,39,Completed,App,5898.54,682.28,5216.26
495,2025-01-08,2025-01-08,2025-01-09,2,26,Completed,App,6451.79,957.79,5494.0
496,2025-01-09,2025-01-09,2025-01-10,2,28,Completed,OTA Partner,5613.32,1111.98,4501.34
497,2025-01-10,2025-01-10,2025-01-11,2,45,Cancelled,App,6216.96,1037.09,5179.88
498,2025-01-11,2025-01-11,2025-01-12,2,44,Completed,OTA Partner,7004.49,1319.36,5685.13
499,2025-01-12,2025-01-12,2025-01-14,2,34,Cancelled,App,5750.74,765.28,4985.46
500,2025-01-13,2025-01-13,2025-01-14,2,24,Completed,Web,6418.34,1083.21,5335.13
501,2025-01-14,2025-01-14,2025-01-17,2,41,Completed,Web,6086.16,947.58,5138.58
502,2025-01-15,2025-01-15,2025-01-17,2,34,Completed,OTA Partner,5309.5,372.92,4936.57
503,2025-01-16,2025-01-16,2025-01-18,2,37,Cancelled,OTA Partner,6319.59,1261.02,5058.56
504,2025-01-17,2025-01-17,2025-01-19,2,30,Completed,App,6260.99,779.39,5481.6
505,2025-01-18,2025-01-18,2025-01-19,2,41,Completed,Web,6136.7,498.43,5638.27
506,2025-01-19,2025-01-19,2025-01-20,2,42,Completed,OTA Partner,7193.37,1334.94,5858.43
507,2025-01-20,2025-01-20,2025-01-21,2,33,Completed,Web,4903.1,662.39,4240.71
508,2025-01-21,2025-01-21,2025-01-23,2,39,Cancelled,OTA Partner,6379.44,1007.47,5371.97
509,2025-01-22,2025-01-22,2025-01-24,2,24,Completed,App,4754.85,439.64,4315.21
510,2025-01-23,2025-01-23,2025-01-24,2,30,Completed,OTA Partner,5539.17,347.88,5191.29
511,2025-01-24,2025-01-24,2025-01-25,2,44,Completed,OTA Partner,6050.77,616.68,5434.09
512,2025-01-25,2025-01-25,2025-01-26,2,42,Completed,OTA Partner,6431.79,387.6,6044.18
513,2025-01-26,2025-01-26,2025-01-27,2,37,Completed,Web,5710.48,870.05,4840.44
514,2025-01-27,2025-01-27,2025-01-30,2,43,Completed,Web,5443.21,893.78,4549.42
515,2025-01-28,2025-01-28,2025-01-30,2,31,Completed,Walk-In,6020.59,249.94,5770.65
516,2025-01-29,2025-01-29,2025-01-31,2,32,Completed,App,6056.61,967.85,5088.75
517,2025-01-30,2025-01-30,2025-02-01,2,34,Completed,OTA Partner,4826.86,599.41,4227.45
518,2025-01-31,2025-01-31,2025-02-01,2,33,No-Show,OTA Partner,5315.28,379.23,4936.05
519,2025-02-01,2025-02-01,2025-02-02,2,43,Completed,Web,5635.93,584.37,5051.56
520,2025-02-02,2025-02-02,2025-02-03,2,37,Completed,OTA Partner,6648.97,442.42,6206.55
521,2025-02-03,2025-02-03,2025-02-04,2,31,Completed,App,4719.27,593.71,4125.56
522,2025-02-04,2025-02-04,2025-02-05,2,34,Completed,App,5806.81,848.06,4958.75
523,2025-02-05,2025-02-05,2025-02-06,2,32,Cancelled,Web,6149.01,750.74,5398.27
524,2025-02-06,2025-02-06,2025-02-07,2,28,Completed,App,4970.95,847.85,4123.1
525,2025-02-07,2025-02-07,2025-02-10,2,44,Completed,Web,5871.29,956.14,4915.15
526,2025-02-08,2025-02-08,2025-02-09,2,40,Completed,OTA Partner,5971.27,345.42,5625.85
527,2025-02-09,2025-02-09,2025-02-10,2,41,Completed,OTA Partner,5950.48,942.04,5008.44
528,2025-02-10,2025-02-10,2025-02-11,2,42,Completed,App,5420.79,504.48,4916.31
529,2025-02-11,2025-02-11,2025-02-12,2,33,Completed,OTA Partner,5531.46,323.82,5207.64
530,2025-02-12,2025-02-12,2025-02-14,2,31,Completed,App,4669.55,566.79,4102.76
531,2025-02-13,2025-02-13,2025-02-15,2,42,Completed,Web,4968.73,671.16,4297.58
532,2025-02-14,2025-02-14,2025-02-15,2,37,Completed,Web,6882.27,1146.37,5735.9
533,2025-02-15,2025-02-15,2025-02-18,2,38,Completed,App,6149.02,660.94,5488.08
534,2025-02-16,2025-02-16,2025-02-18,2,36,Cancelled,App,6922.53,554.93,6367.6
535,2025-02-17,2025-02-17,2025-02-18,2,30,Completed,OTA Partner,5907.47,395.7,5511.77
536,2025-02-18,2025-02-18,2025-02-19,2,41,Completed,Walk-In,5607.52,258.34,5349.18
537,2025-02-19,2025-02-19,2025-02-20,2,43,Completed,Web,6142.75,539.99,5602.76
538,2025-02-20,2025-02-20,2025-02-23,2,24,Completed,OTA Partner,5844.03,499.1,5344.93
539,2025-02-21,2025-02-21,2025-02-24,2,44,Completed,App,5788.42,585.41,5203.02
540,2025-02-22,2025-02-22,2025-02-24,2,40,Completed,App,7488.31,1337.85,6150.46
541,2025-02-23,2025-02-23,2025-02-25,2,45,Completed,OTA Partner,7606.88,542.03,7064.85
542,2025-02-24,2025-02-24,2025-02-25,2,34,Cancelled,App,5598.64,697.92,4900.71
543,2025-02-25,2025-02-25,2025-02-26,2,37,Completed,App,5161.84,513.68,4648.16
544,2025-02-26,2025-02-26,2025-02-28,2,30,Completed,App,4606.06,525.26,4080.81
545,2025-02-27,2025-02-27,2025-02-28,2,28,Cancelled,App,5447.54,457.03,4990.51
546,2025-02-28,2025-02-28,2025-03-01,2,35,Completed,Web,5607.93,518.42,5089.51
547,2024-06-01,2024-06-01,2024-06-03,3,40,Completed,App,2317.3,204.64,2112.67
548,2024-06-02,2024-06-02,2024-06-03,3,49,Completed,App,2036.7,225.36,1811.34
549,2024-06-03,2024-06-03,2024-06-06,3,39,Cancelled,App,1705.91,149.7,1556.21
550,2024-06-04,2024-06-04,2024-06-06,3,56,Completed,OTA Partner,1878.3,293.48,1584.82
551,2024-06-05,2024-06-05,2024-06-06,3,48,Completed,App,1919.96,281.96,1638.0
552,2024-06-06,2024-06-06,2024-06-07,3,43,Completed,OTA Partner,1873.85,244.93,1628.92
553,2024-06-07,2024-06-07,2024-06-10,3,39,Completed,App,2120.16,299.34,1820.81
554,2024-06-08,2024-06-08,2024-06-09,3,52,Completed,App,2028.3,252.89,1775.41
